YearWeek,WeekStartDate,WeekEndDate,Cases,temp_mean_C,temp_max_C,temp_min_C,precipitation_sum (mm),rain_sum (mm),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm),District_ampara,District_anuradhapura,District_badulla,District_batticaloa,District_colombo,District_galle,District_gampaha,District_hambantota,District_jaffna,District_kalmunai,District_kalutara,District_kandy,District_kegalle,District_kilinochchi,District_kurunegala,District_mannar,District_matale,District_matara,District_monaragala,District_mullaitivu,District_nuwara eliya,District_polonnaruwa,District_puttalam,District_ratnapura,District_trincomalee,District_vavuniya,sunshine_duration (h),daylight_duration (h)
2022-W36,2022-09-05,2022-09-11,35,27.371,33.3,24.3,8.5,8.5,19.0,30.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.94917222222222,85.48044166666668
2022-W36,2022-09-05,2022-09-11,69,26.129,28.6,23.7,50.3,50.3,23.7,28.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.19023333333334,85.39953611111112
2022-W36,2022-09-05,2022-09-11,117,23.214,27.5,21.1,25.9,25.9,24.4,24.96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.17576388888889,85.46692222222222
2022-W36,2022-09-05,2022-09-11,62,24.4,28.6,22.1,37.6,37.6,23.9,26.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58.95507222222223,85.46692222222222
2022-W36,2022-09-05,2022-09-11,1,27.571,32.2,24.9,6.8,6.8,31.4,35.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58.86335833333333,85.67117222222221
2022-W36,2022-09-05,2022-09-11,29,25.357,30.1,22.7,27.3,27.3,25.1,27.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62.55693055555556,85.48720277777778
2022-W36,2022-09-05,2022-09-11,0,27.429,30.2,25.9,3.0,3.0,37.5,34.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61.95439722222222,85.63005
2022-W36,2022-09-05,2022-09-11,22,23.914,28.2,21.7,45.0,45.0,24.4,25.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.76112222222223,85.48720277777778
2022-W36,2022-09-05,2022-09-11,25,26.0,27.1,24.6,33.7,33.7,36.0,27.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65.50845000000001,85.33916388888889
2022-W36,2022-09-05,2022-09-11,7,26.443,34.5,22.0,6.0,6.0,22.9,34.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69.47419166666667,85.42645555555555
2022-W36,2022-09-05,2022-09-11,0,27.786,33.4,24.6,6.7,6.7,28.9,36.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.564169444444445,85.65745277777778
2022-W36,2022-09-05,2022-09-11,1,21.649499999999996,24.2,17.299999999999997,75.5,75.5,29.3,17.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54.19492777777778,85.43993055555555
2022-W36,2022-09-05,2022-09-11,8,27.543,33.8,24.2,9.6,9.6,29.0,37.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62.65452777777777,85.52785833333333
2022-W36,2022-09-05,2022-09-11,56,26.643,28.6,24.9,12.2,12.2,31.8,29.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64.19969444444445,85.54143333333333
2022-W36,2022-09-05,2022-09-11,1,27.829,34.5,24.0,22.8,22.8,28.3,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.99015833333333,85.589075
2022-W36,2022-09-05,2022-09-11,0,26.9,32.4,23.8,4.7,4.7,28.7,34.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.10105,85.60955277777778
2022-W37,2022-09-12,2022-09-18,1,27.871,34.4,23.2,3.0,3.0,14.8,36.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.08914444444444,85.14313888888888
2022-W37,2022-09-12,2022-09-18,2,27.071,32.6,23.7,1.8,1.8,25.3,35.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.14058333333332,85.19768888888889
2022-W37,2022-09-12,2022-09-18,16,23.657,29.5,17.9,3.9,3.9,9.6,34.94,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.10324166666666,85.12868055555556
2022-W37,2022-09-12,2022-09-18,15,27.886,33.0,23.6,4.0,4.0,18.9,35.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.06451944444444,85.16488888888888
2022-W37,2022-09-12,2022-09-18,149,26.2,28.5,24.0,18.3,18.3,21.9,30.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.25773055555555,85.12507500000001
2022-W37,2022-09-12,2022-09-18,26,26.343,28.2,24.4,20.0,20.0,21.2,31.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.30815555555556,85.08194444444445
2022-W37,2022-09-12,2022-09-18,257,26.057,29.3,23.2,13.9,13.9,18.8,29.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.02249722222221,85.13229444444444
2022-W37,2022-09-12,2022-09-18,11,27.457,31.4,24.7,4.2,4.2,29.0,38.95,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.15537222222223,85.08552777777778
2022-W37,2022-09-12,2022-09-18,39,27.314,29.2,26.1,0.9,0.9,31.7,34.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.46648611111111,85.26759166666668
2022-W37,2022-09-12,2022-09-18,17,27.529,31.3,24.6,1.0,1.0,23.2,34.59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.07274722222223,85.15038055555556
2022-W37,2022-09-12,2022-09-18,69,26.2,28.6,23.7,17.3,17.3,20.3,30.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.51435555555555,85.10706388888889
2022-W37,2022-09-12,2022-09-18,137,23.386,28.3,18.6,8.1,8.1,19.1,30.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.11416666666666,85.14313888888888
2022-W37,2022-09-12,2022-09-18,57,24.7,28.5,22.1,12.9,12.9,17.7,28.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76.49261111111112,85.14313888888888
2022-W37,2022-09-12,2022-09-18,3,28.271,34.1,24.6,0.7,0.7,27.1,41.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.91097777777779,85.25279444444445
2022-W37,2022-09-12,2022-09-18,13,25.871,30.6,23.1,8.9,8.9,18.8,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76.33837777777777,85.15400000000001
2022-W37,2022-09-12,2022-09-18,1,27.7,30.7,25.3,1.2,1.2,36.1,39.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.42013888888889,85.23068055555557
2022-W37,2022-09-12,2022-09-18,23,24.243,28.3,21.4,10.5,10.5,19.6,28.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.85858055555556,85.15400000000001
2022-W37,2022-09-12,2022-09-18,26,26.514,27.8,25.0,5.6,5.6,29.4,32.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77.26528333333334,85.07478611111111
2022-W37,2022-09-12,2022-09-18,9,28.114,36.2,21.9,1.3,1.3,19.2,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.14118333333333,85.12146666666668
2022-W37,2022-09-12,2022-09-18,1,28.357,34.6,24.5,4.8,4.8,24.5,38.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77.05845555555555,85.24541111111111
2022-W37,2022-09-12,2022-09-18,1,21.649499999999996,24.2,17.299999999999997,5.6,5.6,17.8,25.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76.15510555555555,85.12868055555556
2022-W37,2022-09-12,2022-09-18,4,28.843,35.1,24.3,1.7,1.7,24.5,44.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,77.0,85.1758
2022-W37,2022-09-12,2022-09-18,46,26.757,29.2,24.8,6.5,6.5,26.0,32.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77.07311666666666,85.18308611111111
2022-W37,2022-09-12,2022-09-18,2,28.543,35.4,24.3,4.4,4.4,25.3,40.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.03136666666666,85.20866388888889
2022-W37,2022-09-12,2022-09-18,0,27.757,34.0,23.8,1.1,1.1,26.6,39.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.01969444444445,85.21965833333334
2022-W38,2022-09-19,2022-09-25,2,28.457,36.4,23.5,4.0,4.0,19.5,35.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.12263055555555,84.82083333333334
2022-W38,2022-09-19,2022-09-25,2,27.671,35.2,23.9,3.6,3.6,23.5,39.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.54198611111111,84.82819722222223
2022-W38,2022-09-19,2022-09-25,19,24.014,30.5,17.299999999999997,19.9,19.9,12.8,33.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.80289722222221,84.81892222222223
2022-W38,2022-09-19,2022-09-25,13,28.714,37.0,24.6,10.5,10.5,23.9,36.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.83274166666666,84.82374722222222
2022-W38,2022-09-19,2022-09-25,138,26.643,29.0,24.5,19.4,19.4,20.7,29.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.7372361111111,84.81844444444445
2022-W38,2022-09-19,2022-09-25,48,26.729,29.1,24.1,25.0,25.0,25.4,31.23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.42962222222222,84.81285555555556
2022-W38,2022-09-19,2022-09-25,232,26.343,30.2,23.0,26.1,26.1,18.6,29.98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.45343333333334,84.8194
2022-W38,2022-09-19,2022-09-25,13,28.486,34.4,25.1,1.9,1.9,29.7,44.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.04743611111111,84.8133111111111
2022-W38,2022-09-19,2022-09-25,54,27.886,31.7,26.1,3.6,3.6,30.9,35.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.05946944444445,84.83796944444444
2022-W38,2022-09-19,2022-09-25,33,28.171,33.9,24.6,2.3,2.3,19.4,34.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.02679722222221,84.82179444444445
2022-W38,2022-09-19,2022-09-25,64,26.614,29.3,23.4,28.8,28.8,20.5,30.37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.77496944444445,84.81609444444445
2022-W38,2022-09-19,2022-09-25,117,23.771,30.3,18.8,20.0,20.0,21.3,31.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.88566111111112,84.82083333333334
2022-W38,2022-09-19,2022-09-25,69,25.071,30.3,22.5,10.6,10.6,17.9,29.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75.54511666666666,84.82083333333334
2022-W38,2022-09-19,2022-09-25,2,28.943,34.3,24.8,0.3,0.3,25.0,44.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76.90121944444445,84.83586944444444
2022-W38,2022-09-19,2022-09-25,19,26.286,32.3,23.3,10.2,10.2,20.7,32.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76.61696944444445,84.82228888888889
2022-W38,2022-09-19,2022-09-25,0,28.271,33.6,25.6,0.2,0.2,31.3,40.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77.08956111111111,84.83276388888889
2022-W38,2022-09-19,2022-09-25,34,24.714,30.3,22.1,15.7,15.7,19.6,31.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.66138333333333,84.82228888888889
2022-W38,2022-09-19,2022-09-25,18,26.957,28.8,25.3,12.9,12.9,31.3,33.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75.70008055555554,84.81193611111111
2022-W38,2022-09-19,2022-09-25,6,28.529,37.5,22.8,9.8,9.8,14.0,36.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74.66472222222222,84.81797222222222
2022-W38,2022-09-19,2022-09-25,1,29.157,34.8,24.9,2.4,2.4,23.9,42.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,76.90083055555556,84.83483055555556
2022-W38,2022-09-19,2022-09-25,1,21.649499999999996,24.2,17.299999999999997,6.8,6.8,19.6,24.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75.33241944444445,84.81892222222223
2022-W38,2022-09-19,2022-09-25,11,29.557,37.6,24.9,3.7,3.7,24.4,47.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.26200833333333,84.82521944444444
2022-W38,2022-09-19,2022-09-25,61,27.286,31.5,25.6,4.7,4.7,24.7,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77.06980555555555,84.82620555555556
2022-W38,2022-09-19,2022-09-25,4,29.429,35.8,25.1,1.3,1.3,23.8,44.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.02761111111111,84.82970555555556
2022-W38,2022-09-19,2022-09-25,1,28.6,35.9,24.2,2.4,2.4,24.2,43.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75.57630833333334,84.83123055555555
2022-W39,2022-09-26,2022-10-02,0,28.457,35.7,23.7,6.6,6.6,25.8,37.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.68219166666667,84.49598611111111
2022-W39,2022-09-26,2022-10-02,7,27.314,34.0,23.9,17.7,17.7,30.6,36.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.98189166666667,84.4555388888889
2022-W39,2022-09-26,2022-10-02,16,24.1,30.6,17.8,42.3,42.3,14.0,30.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.44786944444444,84.50678333333333
2022-W39,2022-09-26,2022-10-02,8,28.143,35.2,23.8,12.9,12.9,31.4,37.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.63499444444444,84.47979722222223
2022-W39,2022-09-26,2022-10-02,217,26.629,29.0,23.2,49.8,49.8,31.0,28.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.55689722222222,84.509475
2022-W39,2022-09-26,2022-10-02,33,26.786,29.0,23.8,56.0,56.0,32.4,32.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.12360833333334,84.5419138888889
2022-W39,2022-09-26,2022-10-02,280,26.386,29.7,23.1,40.3,40.3,25.2,27.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.81992777777778,84.50407777777778
2022-W39,2022-09-26,2022-10-02,11,28.043,34.5,24.0,6.8,6.8,35.1,41.46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.22175,84.53920277777777
2022-W39,2022-09-26,2022-10-02,42,28.214,30.9,25.0,7.0,7.0,32.6,36.19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.93824722222222,84.40437777777778
2022-W39,2022-09-26,2022-10-02,28,28.429,34.3,24.6,16.7,16.7,27.5,36.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.62214444444443,84.4905888888889
2022-W39,2022-09-26,2022-10-02,61,26.657,29.1,22.9,54.9,54.9,29.7,28.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.79591388888889,84.52298333333333
2022-W39,2022-09-26,2022-10-02,151,23.186,28.7,19.6,36.4,36.4,27.3,24.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.02063611111112,84.49598611111111
2022-W39,2022-09-26,2022-10-02,59,24.329,29.3,21.4,62.1,62.1,23.0,24.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62.26785,84.49598611111111
2022-W39,2022-09-26,2022-10-02,0,28.843,34.8,25.3,10.9,10.9,28.2,40.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75.74797500000001,84.41514444444445
2022-W39,2022-09-26,2022-10-02,37,25.629,31.4,21.3,55.5,55.5,23.6,28.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66.6453138888889,84.48788611111111
2022-W39,2022-09-26,2022-10-02,0,28.586,33.0,26.5,4.0,4.0,37.2,39.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.499375,84.43130277777777
2022-W39,2022-09-26,2022-10-02,37,24.014,29.5,20.7,52.7,52.7,23.2,25.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61.34015,84.48788611111111
2022-W39,2022-09-26,2022-10-02,22,27.029,28.6,24.8,41.9,41.9,37.5,33.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71.38717777777778,84.54731944444444
2022-W39,2022-09-26,2022-10-02,7,27.471,35.5,22.2,17.0,17.0,24.4,35.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70.05436944444445,84.51217777777778
2022-W39,2022-09-26,2022-10-02,0,28.514,34.9,25.0,21.8,21.8,27.5,38.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72.05208611111111,84.42053055555554
2022-W39,2022-09-26,2022-10-02,1,21.649499999999996,24.2,17.299999999999997,88.0,88.0,31.1,18.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63.345525,84.50678333333333
2022-W39,2022-09-26,2022-10-02,11,28.329,35.9,24.3,10.9,10.9,30.9,42.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.04525555555556,84.47170833333334
2022-W39,2022-09-26,2022-10-02,65,27.429,31.1,24.8,20.6,20.6,31.4,33.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76.44210555555556,84.46632222222223
2022-W39,2022-09-26,2022-10-02,7,28.671,36.4,24.9,11.7,11.7,31.3,41.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76.328475,84.44745833333333
2022-W39,2022-09-26,2022-10-02,2,27.686,35.6,24.1,22.0,22.0,31.0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73.96348055555556,84.439375
2022-W40,2022-10-03,2022-10-09,1,27.557,36.2,22.6,74.7,74.7,22.3,29.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.270636111111116,84.17322222222222
2022-W40,2022-10-03,2022-10-09,9,26.9,33.3,23.2,39.6,39.6,23.4,30.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.431225,84.085025
2022-W40,2022-10-03,2022-10-09,25,24.057,30.5,17.7,24.7,24.7,13.3,29.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.77473611111111,84.19671388888888
2022-W40,2022-10-03,2022-10-09,11,27.714,35.9,23.2,61.2,61.2,27.8,33.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.306475,84.13796944444445
2022-W40,2022-10-03,2022-10-09,216,26.414,28.7,23.7,57.0,57.0,30.3,26.88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.95475555555555,84.20258611111112
2022-W40,2022-10-03,2022-10-09,53,26.471,28.6,23.6,57.7,57.7,33.1,29.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.67268611111112,84.273
2022-W40,2022-10-03,2022-10-09,277,26.071,29.8,22.8,52.1,52.1,23.1,26.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.35579444444444,84.19084166666667
2022-W40,2022-10-03,2022-10-09,13,28.186,34.1,24.4,12.8,12.8,35.3,42.37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.13454166666666,84.26713611111111
2022-W40,2022-10-03,2022-10-09,49,27.9,32.3,24.3,48.3,48.3,24.2,30.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.991597222222225,83.97300555555556
2022-W40,2022-10-03,2022-10-09,37,27.743,34.8,24.4,41.7,41.7,19.9,29.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.87335277777778,84.161475
2022-W40,2022-10-03,2022-10-09,55,26.371,29.0,23.3,60.7,60.7,29.1,26.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.62755277777778,84.2319361111111
2022-W40,2022-10-03,2022-10-09,121,22.971,28.4,19.0,23.8,23.8,21.6,23.71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.709125,84.17322222222222
2022-W40,2022-10-03,2022-10-09,44,24.186,28.0,21.4,61.0,61.0,19.1,23.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60.65372222222222,84.17322222222222
2022-W40,2022-10-03,2022-10-09,1,28.157,34.0,24.3,12.2,12.2,20.9,33.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62.65821944444444,83.99661944444445
2022-W40,2022-10-03,2022-10-09,26,25.314,30.1,21.7,34.1,34.1,19.6,25.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65.49420833333333,84.15560277777777
2022-W40,2022-10-03,2022-10-09,0,28.1,32.3,24.6,10.1,10.1,26.1,32.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65.12622777777779,84.03201388888888
2022-W40,2022-10-03,2022-10-09,31,23.871,29.0,20.8,32.0,32.0,19.7,24.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63.959649999999996,84.15560277777777
2022-W40,2022-10-03,2022-10-09,28,26.714,28.0,24.6,11.9,11.9,37.5,31.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71.86800833333334,84.28472777777779
2022-W40,2022-10-03,2022-10-09,14,27.3,36.8,22.0,41.7,41.7,14.5,30.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,58.99314444444445,84.20845833333334
2022-W40,2022-10-03,2022-10-09,0,27.971,34.3,24.0,52.5,52.5,21.6,31.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63.58210833333333,84.008425
2022-W40,2022-10-03,2022-10-09,2,21.649499999999996,24.2,17.299999999999997,38.1,38.1,24.5,18.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58.93045,84.19671388888888
2022-W40,2022-10-03,2022-10-09,6,28.143,35.2,23.6,63.8,63.8,28.8,37.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62.363458333333334,84.120325
2022-W40,2022-10-03,2022-10-09,80,27.071,30.0,24.7,14.3,14.3,27.2,29.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62.38281666666667,84.1085638888889
2022-W40,2022-10-03,2022-10-09,5,27.557,35.1,23.0,84.5,84.5,23.7,31.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61.01036944444444,84.06736666666667
2022-W40,2022-10-03,2022-10-09,3,27.214,34.5,23.2,61.1,61.1,20.9,29.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.54001111111111,84.0497
