YearWeek,temp_mean_C,temp_max_C,temp_min_C,rain_sum,sunshine_duration,daylight_duration,wind_speed_max,et0_evapotranspiration,District_anuradhapura,District_badulla,District_batticaloa,District_colombo,District_galle,District_gampaha,District_hambantota,District_jaffna,District_kalmunai,District_kalutara,District_kandy,District_kegalle,District_kilinochchi,District_kurunegala,District_mannar,District_matale,District_matara,District_monaragala,District_mullaitivu,District_nuwara eliya,District_polonnaruwa,District_puttalam,District_ratnapura,District_trincomalee,District_vavuniya,risk_level
2023-W36,27.386,34.8,22.8,11.9,59.26043055555555,85.47877500000001,28.7,35.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-W36,29.114,35.3,25.5,1.2,68.05340833333334,85.72808333333333,30.7,40.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-W36,21.6495,24.2,17.299999999999997,70.7,41.27706944444445,85.493325,26.8,15.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-W36,28.343,36.1,25.0,13.5,52.67765833333333,85.58823055555555,27.9,36.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-W36,27.071,30.9,24.1,77.8,63.784333333333336,85.60288055555556,28.6,28.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-W36,25.043,29.2,22.8,129.5,34.95346076388891,85.46424166666667,15.9,17.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-W36,28.457,34.7,25.1,3.4,65.19698055555556,85.65428888888889,29.3,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-W36,27.771,34.5,23.9,8.5,69.09698611111111,85.67638333333333,30.9,37.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-W37,28.857,36.3,24.5,49.8,69.37112499999999,85.2014638888889,22.7,37.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W37,27.757,34.4,23.7,22.2,70.28328611111111,85.26452499999999,27.0,36.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W37,24.371,28.9,19.2,44.8,68.39361666666666,85.18474444444445,11.5,28.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W37,28.086,34.0,24.9,90.1,71.31175555555556,85.22661944444445,20.0,32.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W37,26.371,29.7,23.5,107.5,57.50524444444444,85.18056666666666,21.2,24.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W37,26.343,29.7,23.8,129.5,55.78636944444444,85.13066944444444,20.8,24.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W37,25.986,30.4,23.1,113.3,56.57185555555555,85.18891666666666,18.7,23.95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W37,27.071,30.7,24.1,37.4,72.99746666666667,85.13481666666668,28.5,31.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W37,28.714,31.0,26.1,5.3,72.60615833333334,85.34528055555556,36.9,37.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W37,26.2,29.9,23.6,107.5,56.49301388888889,85.15973888888888,19.0,24.11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W37,23.857,29.6,19.7,21.7,66.98479166666667,85.2014638888889,20.5,26.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W37,24.971,29.6,22.2,43.4,66.15910833333334,85.2014638888889,23.0,25.46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W37,29.657,35.4,25.7,4.1,72.23299166666666,85.32819444444445,30.1,45.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W37,25.843,31.5,22.8,28.3,70.47952222222222,85.21402777777777,23.7,27.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-W37,28.729,31.6,26.0,7.3,72.57376111111111,85.30265,37.0,40.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-W37,24.714,29.6,21.7,33.5,68.11715277777778,85.21402777777777,23.4,27.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-W37,27.071,29.0,25.1,87.6,56.77212222222223,85.12238611111111,29.4,27.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-W37,27.757,34.9,23.7,16.5,73.14457222222222,85.17639722222223,28.4,40.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-W37,29.586,36.0,25.5,7.5,75.03123611111111,85.31966666666666,25.2,42.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-W37,21.6495,24.2,17.299999999999997,42.1,58.412327777777776,85.18474444444445,19.0,19.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-W37,29.629,37.0,25.2,15.5,73.68025555555555,85.23923055555555,26.3,44.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-W37,27.629,30.8,24.3,23.6,73.16690000000001,85.24765,27.3,32.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-W37,25.571,29.9,23.1,129.5,53.02121388888889,85.16805833333333,17.3,22.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-W37,28.929,35.5,25.2,26.7,72.78856111111111,85.27720833333333,25.4,39.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-W37,28.414,35.2,24.3,17.1,70.53195555555556,85.28991111111111,26.6,39.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-W38,27.229,34.5,23.1,62.8,63.72870833333334,84.87856944444444,20.0,30.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W38,27.371,33.9,23.7,20.5,72.28535000000001,84.89440277777777,24.2,34.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W38,23.486,28.3,18.3,65.7,59.44564722222222,84.87440277777777,7.9,26.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W38,26.786,32.5,23.5,55.6,70.00217222222223,84.88485555555555,19.5,30.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W38,26.114,29.7,23.7,71.6,58.05089722222223,84.87336388888889,20.0,25.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W38,26.114,29.9,23.5,91.6,56.45825000000001,84.86103333333332,20.9,24.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W38,25.843,30.5,23.1,62.4,59.27256666666666,84.87544166666667,18.7,25.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W38,27.057,30.6,23.9,43.0,63.22053611111111,84.86205277777778,28.5,31.12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W38,28.443,31.2,25.4,6.4,75.57149722222222,84.91496111111111,30.2,37.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W38,25.957,30.0,23.2,81.8,60.33884722222222,84.86819722222222,17.7,25.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W38,23.6,28.9,18.6,18.5,64.77233333333334,84.87856944444444,19.0,27.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W38,24.857,29.5,21.9,26.8,61.330669444444446,84.87856944444444,20.5,26.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W38,29.171,35.2,25.5,6.9,73.40309722222223,84.91058888888888,26.6,40.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W38,25.757,30.6,22.9,23.6,62.74343333333333,84.88170833333334,20.1,26.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-W38,28.614,32.1,25.5,4.0,76.14138055555554,84.90406944444445,33.3,40.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-W38,24.514,29.2,21.7,38.5,62.84603055555555,84.88170833333334,20.2,26.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-W38,26.814,28.9,24.8,60.1,60.4365,84.85899722222223,30.3,27.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-W38,26.571,33.9,22.4,46.3,64.30535833333333,84.87233333333334,24.9,32.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-W38,28.457,34.7,24.6,29.0,73.82899722222223,84.90840833333334,21.6,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-W38,21.6495,24.2,17.299999999999997,49.6,55.70442222222223,84.87440277777777,14.8,20.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-W38,28.229,35.5,23.8,39.5,71.62743333333333,84.888025,23.3,35.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-W38,27.229,30.5,24.2,18.7,70.69396388888889,84.89014444444445,24.1,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-W38,25.643,30.3,22.9,98.1,54.59500833333333,84.8702611111111,16.1,24.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-W38,27.743,34.7,24.0,109.3,68.78139722222222,84.89760833333334,22.1,34.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-W38,27.857,35.1,23.9,32.3,73.85316388888889,84.90083333333334,24.9,35.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-W39,27.429,33.6,23.8,49.9,71.71488333333333,84.55227222222221,20.8,32.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W39,26.943,33.6,23.7,24.4,65.17833611111111,84.52012777777779,26.3,30.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W39,23.914,28.8,20.1,81.2,64.40433055555556,84.56086111111111,13.4,25.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W39,26.986,32.9,24.0,101.4,68.80343055555555,84.5394,19.5,28.71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W39,25.771,29.2,24.0,129.5,43.08991388888889,84.56300833333334,21.6,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W39,26.014,30.0,23.7,129.5,50.43493611111111,84.5888361111111,21.9,22.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W39,25.314,29.7,22.5,129.5,41.79454722222222,84.55870833333333,20.5,19.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W39,26.786,31.5,24.4,47.6,63.20758333333333,84.58668055555555,29.3,29.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W39,28.686,31.5,26.7,9.7,73.54528333333334,84.47955277777778,37.0,34.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W39,25.714,29.7,23.8,129.5,45.88721944444444,84.57376111111111,20.7,21.42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W39,23.729,28.9,20.8,42.9,58.729727777777775,84.55227222222221,20.3,23.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W39,24.443,28.9,22.3,69.3,53.37646111111111,84.55227222222221,25.1,21.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W39,29.257,35.1,25.7,12.5,74.01028611111111,84.48808333333332,33.2,41.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W39,25.2,30.2,22.8,53.5,54.3051,84.54583055555555,22.4,22.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-W39,28.6,32.4,26.0,7.6,73.6969111111111,84.5008888888889,37.5,37.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-W39,24.129,29.1,21.9,68.4,54.67314722222222,84.54583055555555,22.3,22.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-W39,26.757,29.2,24.4,119.3,53.24256388888889,84.59315000000001,33.6,26.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-W39,26.514,33.2,22.9,18.7,71.49909166666667,84.56515555555555,25.3,32.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-W39,28.986,35.1,25.5,13.5,73.18914722222222,84.49234722222222,30.1,37.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-W39,21.6495,24.2,17.299999999999997,49.3,55.232438888888886,84.56086111111111,21.6,18.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-W39,28.514,34.8,24.5,14.7,67.29803055555556,84.53296944444445,26.3,37.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-W39,27.043,30.2,24.3,105.2,64.69526944444445,84.52869166666666,26.0,28.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-W39,25.314,30.1,23.3,129.5,39.31878888888889,84.56946111111111,17.6,19.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-W39,27.957,34.3,24.9,46.7,67.65178611111111,84.51371666666667,27.5,34.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-W39,27.743,35.6,24.0,23.9,64.44658888888888,84.50730277777777,27.3,33.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-W40,27.057,33.5,23.6,53.2,67.63981111111111,84.23145277777778,21.0,29.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W40,26.843,33.8,23.7,35.5,64.65759722222222,84.15189444444445,25.2,29.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W40,23.986,28.0,20.8,70.5,55.48224444444444,84.25264999999999,9.9,23.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W40,26.843,31.9,24.3,91.7,73.03767222222223,84.19964444444443,16.9,29.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W40,25.8,28.9,23.5,129.5,43.29742777777778,84.25794166666667,21.0,19.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W40,25.686,28.5,23.7,129.5,37.61953611111111,84.32149722222222,18.8,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W40,25.529,29.6,23.1,129.5,47.837488888888885,84.24735000000001,17.5,20.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W40,26.243,29.7,24.1,63.3,44.64406666666667,84.31620833333332,24.3,21.23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W40,28.529,30.8,27.0,5.5,74.58717222222222,84.05087222222222,35.5,35.89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W40,25.814,29.2,23.3,129.5,47.36421666666666,84.28443055555556,17.6,21.37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W40,23.886,29.3,20.5,38.1,59.56206111111111,84.23145277777778,18.5,24.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W40,24.686,28.8,22.5,71.0,54.50053888888889,84.23145277777778,23.2,21.94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W40,28.643,35.1,24.8,31.6,72.99090833333334,84.07217222222222,29.3,37.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W40,25.343,30.6,22.9,71.2,58.683575,84.21555277777777,19.6,23.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-W40,28.4,31.8,26.1,10.6,74.49541111111111,84.10408333333334,37.3,36.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-W40,24.3,28.8,21.8,68.1,58.053197222222224,84.21555277777777,22.0,24.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-W40,26.314,28.2,24.9,129.5,38.86943333333333,84.33208055555555,25.2,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-W40,25.729,31.4,22.5,41.8,63.417,84.26324444444444,24.1,26.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-W40,27.871,34.7,24.5,61.0,69.43028611111112,84.08281111111111,23.4,33.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-W40,21.6495,24.2,17.299999999999997,67.3,48.653825,84.25264999999999,15.2,17.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-W40,27.557,34.7,23.9,57.3,60.13071111111111,84.18373333333334,20.2,30.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-W40,26.871,30.2,24.6,29.7,66.55825555555556,84.173125,25.8,27.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-W40,25.6,29.0,23.3,129.5,39.327666666666666,84.27384166666667,15.8,19.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-W40,27.357,33.7,23.9,66.6,71.09909722222223,84.13596388888888,21.6,32.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-W41,25.986,32.3,22.7,97.7,58.86226666666667,83.91483888888888,16.6,24.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-W41,26.014,33.4,22.9,98.1,59.49648333333333,83.78822222222222,19.2,25.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W41,23.014,27.3,19.1,84.3,40.87407777777778,83.94854166666667,9.8,19.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W41,26.029,30.3,23.2,115.2,61.99477777777778,83.86423611111111,14.8,25.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W41,25.657,29.2,22.9,104.1,47.00224166666667,83.9569638888889,17.1,21.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W41,25.671,29.3,22.8,64.8,44.698825,84.05794166666668,15.8,20.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W41,25.514,30.3,22.3,100.8,49.34398888888889,83.94011666666667,15.5,22.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W41,26.4,29.6,23.4,45.1,66.67021388888888,84.04953333333333,21.9,26.79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W41,28.1,31.0,24.7,29.3,73.61738055555556,83.62723888888888,26.2,32.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W41,25.6,29.7,22.7,115.6,45.02705277777778,83.99905833333332,15.5,21.49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W41,23.186,28.8,20.4,105.6,46.65203055555556,83.91483888888888,14.1,20.02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W41,24.314,29.1,21.7,85.3,46.25353611111112,83.91483888888888,16.3,20.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W41,27.243,32.9,23.8,55.2,67.50996388888889,83.66119444444445,20.8,29.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W41,25.1,31.2,22.4,89.7,46.58113888888889,83.88954166666666,16.6,21.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-W41,27.8,31.7,24.1,70.7,69.23543611111111,83.71206666666667,27.8,31.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-W41,23.871,29.1,21.4,84.7,45.35750555555556,83.88954166666666,16.2,20.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-W41,26.286,29.1,24.7,52.6,56.400525,84.07475277777777,23.0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-W41,25.129,31.4,22.1,72.9,54.37074444444444,83.96538333333334,16.6,24.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-W41,26.657,32.8,24.0,99.7,67.13104444444444,83.67816388888889,21.1,26.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-W41,21.6495,24.2,17.299999999999997,129.5,39.092372222222224,83.94854166666667,11.5,15.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-W41,26.229,32.5,22.9,67.5,54.67096388888889,83.83891666666666,23.0,25.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-W41,26.557,30.4,23.2,58.6,62.69143888888889,83.822025,20.9,26.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-W41,25.386,29.8,22.6,128.1,40.74116388888889,83.982225,10.9,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-W41,26.229,32.0,23.3,129.5,63.96583888888889,83.76285277777778,18.4,27.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2023-W42,25.657,33.1,22.8,129.5,51.41769166666667,83.60315555555555,13.2,23.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W42,25.586,31.4,22.7,104.9,49.14184166666666,83.42997777777778,14.8,23.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W42,22.657,27.2,18.9,111.5,43.63905555555556,83.64923611111111,13.6,19.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-W42,25.671,29.8,23.0,129.5,56.35524166666666,83.53395833333333,16.7,25.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W42,25.314,29.3,22.9,129.5,42.38090277777778,83.66075833333333,17.4,20.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W42,25.286,29.2,22.9,126.4,38.927908333333335,83.79876666666667,14.3,18.79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-W42,25.086,30.5,22.3,129.5,42.830666666666666,83.63772222222222,13.7,20.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W42,25.914,29.4,23.4,99.4,47.77458055555555,83.78727777777777,21.3,21.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W42,27.671,32.0,23.6,38.7,75.56718333333333,83.20963888888889,16.0,29.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
